ID,Make,Model,Year,Depot
7537,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7538,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7539,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7540,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7541,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7542,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7543,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7544,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7545,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7552,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7553,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7554,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7555,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7556,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7557,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7558,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7559,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7560,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7561,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7562,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7563,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7564,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7565,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7566,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7567,New Flyer Industries,XD40 Xcelsior,2018,Ulmer Park Bus Depot (New York City Transit)
7839,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
7840,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
7841,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
7842,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
7843,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
7844,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
7845,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
7846,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
7847,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
7848,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
7849,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
7850,New Flyer Industries,XD40 Xcelsior,2019,Ulmer Park Bus Depot (New York City Transit)
2400,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2401,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2402,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2403,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2404,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2405,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2407,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2408,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2409,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2412,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2414,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2415,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2416,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2417,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2420,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2424,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2426,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2427,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2428,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2429,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2434,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2435,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2436,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2437,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2441,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2443,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2444,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2445,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2446,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2447,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2448,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2450,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2451,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2452,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2453,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2454,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2455,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2456,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2457,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2458,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2459,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2460,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2461,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2462,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2463,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2464,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2465,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2466,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2467,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2468,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2469,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2470,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2471,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2472,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2473,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2474,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2475,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2476,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2477,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2478,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2479,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2480,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2481,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2482,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2483,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2484,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2485,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2486,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2487,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2488,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
2489,Volvo Group North America,Prevost X3-45 Commuter Coach,2012,Ulmer Park Bus Depot (New York City Transit)
265,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
266,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
267,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
268,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
269,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
270,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
271,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
272,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
273,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
274,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
275,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
276,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
277,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
278,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
279,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
280,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
281,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
282,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
283,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
284,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
285,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
286,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
287,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
288,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
289,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
290,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
291,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
292,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
293,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
294,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
295,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
296,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
297,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
298,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
299,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
300,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
301,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
302,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
303,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
304,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
305,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
306,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
307,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
308,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
309,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
310,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
311,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
312,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
313,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
314,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
315,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
316,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
317,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
318,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
319,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
320,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
321,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
322,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
323,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
324,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
325,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
326,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
327,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
328,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
329,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
330,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
331,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
332,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
333,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
334,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
335,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
336,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
337,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
338,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
339,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
340,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
341,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
342,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
343,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
344,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
345,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
346,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
347,New Flyer Industries,C40LF CNG,2011,West Farms Bus Depot (MaBSTOA)
673,New Flyer Industries,XN40 Xcelsior CNG,2016,West Farms Bus Depot (MaBSTOA)
674,New Flyer Industries,XN40 Xcelsior CNG,2016,West Farms Bus Depot (MaBSTOA)
675,New Flyer Industries,XN40 Xcelsior CNG,2016,West Farms Bus Depot (MaBSTOA)
676,New Flyer Industries,XN40 Xcelsior CNG,2016,West Farms Bus Depot (MaBSTOA)
677,New Flyer Industries,XN40 Xcelsior CNG,2016,West Farms Bus Depot (MaBSTOA)
678,New Flyer Industries,XN40 Xcelsior CNG,2016,West Farms Bus Depot (MaBSTOA)
679,New Flyer Industries,XN40 Xcelsior CNG,2016,West Farms Bus Depot (MaBSTOA)
680,New Flyer Industries,XN40 Xcelsior CNG,2016,West Farms Bus Depot (MaBSTOA)
681,New Flyer Industries,XN40 Xcelsior CNG,2016,West Farms Bus Depot (MaBSTOA)
682,New Flyer Industries,XN40 Xcelsior CNG,2016,West Farms Bus Depot (MaBSTOA)
683,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
684,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
685,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
686,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
687,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
688,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
689,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
690,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
691,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
692,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
693,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
694,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
695,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
696,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
697,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
698,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
699,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
700,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
701,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
702,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
703,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
704,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
705,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
706,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
707,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
708,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
709,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
710,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
711,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
712,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
713,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
714,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
715,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
716,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
717,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
718,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
719,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
720,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
721,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
722,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
723,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
724,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
725,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
726,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
727,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
728,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
729,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
730,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
731,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
732,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
733,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
734,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
735,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
736,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
737,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
738,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
739,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
740,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
741,New Flyer Industries,XN40 Xcelsior CNG,2017,West Farms Bus Depot (MaBSTOA)
7697,New Flyer Industries,XD40 Xcelsior,2018,West Farms Bus Depot (MaBSTOA)
7698,New Flyer Industries,XD40 Xcelsior,2018,West Farms Bus Depot (MaBSTOA)
7734,New Flyer Industries,XD40 Xcelsior,2018,West Farms Bus Depot (MaBSTOA)
7735,New Flyer Industries,XD40 Xcelsior,2018,West Farms Bus Depot (MaBSTOA)
7736,New Flyer Industries,XD40 Xcelsior,2018,West Farms Bus Depot (MaBSTOA)
7737,New Flyer Industries,XD40 Xcelsior,2018,West Farms Bus Depot (MaBSTOA)
5257,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5258,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5259,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5264,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5265,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5266,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5270,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5271,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5272,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5273,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5274,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5275,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5276,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5277,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5278,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5279,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5280,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5281,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5282,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5283,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5284,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5294,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5295,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5296,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5297,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
5325,Volvo Group North America,Nova Bus LFS Articulated,2012,West Farms Bus Depot (MaBSTOA)
