route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
B31,FB_F0-Saturday-139000_B31_108,FB_F0-Saturday,GERRITSEN BCH,1,B310049
B41,FB_F0-Saturday-139000_B41_67,FB_F0-Saturday,DOWNTOWN BKLYN CADMAN PLAZA via FLATBUSH,0,B410395
B44,FB_F0-Saturday-139100_B44_42,FB_F0-Saturday,EMMONS AV,1,B440377
B49,FB_F0-Saturday-139200_B49_26,FB_F0-Saturday,MANHATTAN BCH KINGSBORO CC via BEDFORD,1,B490209
B44,FB_F0-Saturday-139300_B44_37,FB_F0-Saturday,WILLIAMSBURG BRIDGE PLAZA via NOSTRAND,0,B440371
B46+,FB_F0-Saturday-139300_SBS46_629,FB_F0-Saturday,SELECT BUS KINGS PLAZA via UTICA,1,SBS460042
B41,FB_F0-Saturday-139400_B41_63,FB_F0-Saturday,KINGS PLAZA via FLATBUSH,1,B410400
B46,FB_F0-Saturday-139600_B46_43,FB_F0-Saturday,WILLIAMSBURG BRIDGE PLAZA via UTICA,0,B460336
B46,FB_F0-Saturday-139700_B46_35,FB_F0-Saturday,KINGS PLAZA via UTICA,1,B460335
B44,FB_F0-Saturday-140300_B44_33,FB_F0-Saturday,EMMONS AV,1,B440377
B46+,FB_F0-Saturday-140500_SBS46_630,FB_F0-Saturday,SELECT BUS KINGS PLAZA via UTICA,1,SBS460042
B41,FB_F0-Saturday-140700_B41_68,FB_F0-Saturday,DOWNTOWN BKLYN CADMAN PLAZA via FLATBUSH,0,B410393
B46,FB_F0-Saturday-140700_B46_47,FB_F0-Saturday,KINGS PLAZA via UTICA,1,B460335
B41,FB_F0-Saturday-140800_B41_66,FB_F0-Saturday,BERGEN BEACH VETERANS AV via FLATBUSH,1,B410399
B44,FB_F0-Saturday-140800_B44_43,FB_F0-Saturday,WILLIAMSBURG BRIDGE PLAZA via NOSTRAND,0,B440371
B46,FB_F0-Saturday-140800_B46_44,FB_F0-Saturday,WILLIAMSBURG BRIDGE PLAZA via UTICA,0,B460336
B2,FB_F0-Saturday-140900_B2_4,FB_F0-Saturday,KINGS PLAZA,0,B20053
B2,FB_F0-Saturday-141000_B31_106,FB_F0-Saturday,MIDWOOD KINGS HWY STATION,1,B20054
B31,FB_F0-Saturday-141000_B31_107,FB_F0-Saturday,GERRITSEN BCH,1,B310049
B31,FB_F0-Saturday-141000_B31_108,FB_F0-Saturday,MIDWOOD KINGS HIGHWAY STA,0,B310050
B49,FB_F0-Saturday-141000_B49_24,FB_F0-Saturday,BED-STUY FULTON ST via OCEAN via ROGERS,0,B490214
B49,FB_F0-Saturday-141200_B49_22,FB_F0-Saturday,MANHATTAN BCH KINGSBORO CC via BEDFORD,1,B490209
B44,FB_F0-Saturday-141500_B44_34,FB_F0-Saturday,EMMONS AV,1,B440377
B46,FB_F0-Saturday-141700_B46_38,FB_F0-Saturday,KINGS PLAZA via UTICA,1,B460335
B46+,FB_F0-Saturday-141700_SBS46_631,FB_F0-Saturday,SELECT BUS KINGS PLAZA via UTICA,1,SBS460042
B41,FB_F0-Saturday-142000_B41_70,FB_F0-Saturday,DOWNTOWN BKLYN CADMAN PLAZA via FLATBUSH,0,B410395
B41,FB_F0-Saturday-142300_B41_64,FB_F0-Saturday,KINGS PLAZA via FLATBUSH,1,B410400
B44,FB_F0-Saturday-142300_B44_40,FB_F0-Saturday,WILLIAMSBURG BRIDGE PLAZA via NOSTRAND,0,B440371
B46,FB_F0-Saturday-142300_B46_42,FB_F0-Saturday,WILLIAMSBURG BRIDGE PLAZA via UTICA,0,B460336
B44,FB_F0-Saturday-142700_B44_35,FB_F0-Saturday,EMMONS AV,1,B440377
B46,FB_F0-Saturday-142700_B46_48,FB_F0-Saturday,KINGS PLAZA via UTICA,1,B460335
B2,FB_F0-Saturday-142900_B31_106,FB_F0-Saturday,KINGS PLAZA,0,B20053
B2,FB_F0-Saturday-143000_B2_4,FB_F0-Saturday,MIDWOOD KINGS HWY STATION,1,B20054
B31,FB_F0-Saturday-143000_B31_107,FB_F0-Saturday,MIDWOOD KINGS HIGHWAY STA,0,B310050
B31,FB_F0-Saturday-143000_B31_108,FB_F0-Saturday,GERRITSEN BCH,1,B310049
B49,FB_F0-Saturday-143200_B49_23,FB_F0-Saturday,MANHATTAN BCH KINGSBORO CC via BEDFORD,1,B490209
B49,FB_F0-Saturday-143500_B49_25,FB_F0-Saturday,BED-STUY FULTON ST via OCEAN via ROGERS,0,B490214
B46,FB_F0-Saturday-143700_B46_39,FB_F0-Saturday,KINGS PLAZA via UTICA,1,B460335
B41,FB_F0-Saturday-143800_B41_65,FB_F0-Saturday,BERGEN BEACH VETERANS AV via FLATBUSH,1,B410399
